2.692908979952335358e-03 -5.662939511239528656e-03 2.427290892228484154e-03 -5.148109979927539825e-03 7.803763728588819504e-03
-5.408792756497859955e-03 -3.642702940851449966e-03 -6.207406520843505859e-03 8.242808282375335693e-03 9.155467152595520020e-03
-3.745424002408981323e-02 -4.229651391506195068e-02 8.436914533376693726e-03 1.235811784863471985e-02 1.663601025938987732e-02
-4.426404833793640137e-02 4.000342451035976410e-03 -1.906873658299446106e-03 2.153354324400424957e-02 -8.665880188345909119e-03
-1.111498940736055374e-02 -2.010365948081016541e-02 6.642304826527833939e-03 -1.715496927499771118e-02 7.872190326452255249e-03
3.108331747353076935e-02 3.284599632024765015e-03 2.720523066818714142e-02 4.865503869950771332e-03 8.692113682627677917e-03
2.610031701624393463e-02 4.529634863138198853e-02 -2.568425610661506653e-03 1.505693420767784119e-03 3.597681224346160889e-02
-3.561073914170265198e-02 2.892038784921169281e-03 6.100558675825595856e-03 -2.766777575016021729e-02 4.780298098921775818e-03
-3.842121362686157227e-02 4.565928131341934204e-03 -5.440477281808853149e-02 -8.763037621974945068e-04 1.162572577595710754e-02
7.372438907623291016e-03 3.131352737545967102e-02 5.866771563887596130e-03 5.673173815011978149e-03 9.277231059968471527e-03
5.100991576910018921e-02 7.899023592472076416e-03 7.745512761175632477e-03 1.269119977951049805e-02 1.098690368235111237e-02
-1.668846607208251953e-02 -9.022902697324752808e-03 -1.265278272330760956e-02 -5.755053833127021790e-03 -9.264545515179634094e-03
-2.030534297227859497e-02 -1.316037029027938843e-03 1.785084605216979980e-03 -1.403796486556529999e-03 -2.452710643410682678e-02
-2.610044553875923157e-03 1.632868312299251556e-03 6.655775010585784912e-03 -2.576776221394538879e-02 -2.694145590066909790e-02
-4.121608100831508636e-03 3.841901896521449089e-03 -7.452425546944141388e-03 -8.790023624897003174e-03 3.024795092642307281e-03
1.938474597409367561e-03 -5.179765168577432632e-03 -5.711653269827365875e-03 2.217118628323078156e-03 4.830390214920043945e-03
2.317918837070465088e-02 2.218250371515750885e-02 7.381764240562915802e-03 1.332046464085578918e-03 2.762321615591645241e-03
2.820964157581329346e-02 7.283010520040988922e-03 -8.166525512933731079e-04 2.542871516197919846e-03 7.970733568072319031e-03
6.815097294747829437e-03 1.253427565097808838e-02 1.245196908712387085e-04 1.618265174329280853e-02 -3.926694393157958984e-03
-4.438577685505151749e-03 3.145557362586259842e-03 -7.485738955438137054e-03 4.710085224360227585e-03 4.828756209462881088e-03
-2.968136221170425415e-03 -4.067183285951614380e-02 9.251655079424381256e-03 7.474445737898349762e-03 2.516759932041168213e-02
-4.722949117422103882e-02 -7.512720301747322083e-03 8.887208998203277588e-03 1.947773620486259460e-02 -1.902130804955959320e-02
-2.521709306165575981e-03 4.338795319199562073e-03 6.470319349318742752e-04 -4.219505935907363892e-03 6.659846287220716476e-03
8.675735443830490112e-05 2.208509668707847595e-02 2.268265001475811005e-02 -3.054160624742507935e-03 -1.065451465547084808e-02
3.277894482016563416e-02 3.486546874046325684e-02 -1.499637216329574585e-02 -2.339122444391250610e-02 1.290315762162208557e-02
7.238807156682014465e-03 2.167090540751814842e-03 2.756599336862564087e-03 4.590789321810007095e-03 3.753730561584234238e-03
-3.978874534368515015e-03 -3.283640742301940918e-02 -3.517902642488479614e-02 9.222028777003288269e-03 -3.024465963244438171e-02
-3.406998515129089355e-02 -3.715969622135162354e-02 5.913193337619304657e-03 -3.212965279817581177e-02 5.023510195314884186e-03
5.625904072076082230e-03 2.163283061236143112e-03 4.141608718782663345e-03 2.636813092976808548e-03 2.576885977759957314e-03
2.098572906106710434e-03 -1.485098432749509811e-02 4.863498266786336899e-03 1.053238194435834885e-02 -6.997709162533283234e-03
-3.076713904738426208e-02 2.382084727287292480e-03 1.148679666221141815e-02 -1.988758146762847900e-02 1.909033954143524170e-02
2.291566925123333931e-03 2.617242978885769844e-03 8.881114772520959377e-04 2.993643516674637794e-03 4.425153601914644241e-04
1.220779726281762123e-03 -8.213673136197030544e-04 3.142348723486065865e-04 -1.607387559488415718e-03 4.139382392168045044e-03
-5.772743374109268188e-03 -3.769091796129941940e-03 -5.769933573901653290e-03 6.616698578000068665e-03 7.203945890069007874e-03
-1.095646875910460949e-03 -1.429950585588812828e-03 2.620047423988580704e-03 9.210796561092138290e-04 -1.203148625791072845e-03
1.324160210788249969e-02 -1.560219097882509232e-04 6.190512795001268387e-03 9.464802220463752747e-03 -2.997504081577062607e-03
1.739533245563507080e-02 2.867634221911430359e-02 3.117125481367111206e-02 -6.940765306353569031e-03 -8.479610085487365723e-03
1.322604343295097351e-02 1.443401165306568146e-02 2.851437311619520187e-03 1.746140420436859131e-03 5.131896119564771652e-03
-6.986575573682785034e-02 3.783846274018287659e-03 -9.342273697257041931e-03 -4.823584109544754028e-03 1.681744493544101715e-02
-1.755367219448089600e-02 -2.946583740413188934e-02 1.087874174118041992e-03 1.038062199950218201e-02 -1.981907710433006287e-02
-1.569316349923610687e-02 2.329910174012184143e-03 9.381678886711597443e-03 -7.121537812054157257e-03 -6.630282383412122726e-03
4.752329085022211075e-03 7.891941815614700317e-03 -1.297384500503540039e-02 -9.234018623828887939e-03 -9.502324275672435760e-03
6.083227694034576416e-03 1.363441068679094315e-02 1.108396239578723907e-02 1.007229276001453400e-02 -1.002875342965126038e-02
1.733591035008430481e-02 1.454631611704826355e-02 1.348877232521772385e-02 -7.742633111774921417e-03 8.068766444921493530e-03
1.178162451833486557e-02 1.063310354948043823e-02 -9.390396298840641975e-04 9.186599403619766235e-03 1.418063184246420860e-04
5.211985670030117035e-03 1.626051496714353561e-03 3.589391242712736130e-03 1.528830733150243759e-03 2.204787684604525566e-03
-4.957059863954782486e-03 -1.198468916118144989e-02 7.414173334836959839e-03 -7.898437790572643280e-03 5.150056444108486176e-03
-5.762964021414518356e-03 5.045851692557334900e-03 -4.595553968101739883e-03 4.193084314465522766e-03 8.371333591639995575e-03
-1.898922584950923920e-02 -3.881908580660820007e-02 2.717209048569202423e-03 1.270641293376684189e-02 1.855206117033958435e-02
-5.333771184086799622e-02 -4.234679043292999268e-03 1.067709363996982574e-02 1.285383012145757675e-02 -7.006572559475898743e-03
4.790926352143287659e-03 4.327758681029081345e-03 3.933264873921871185e-03 6.085236556828022003e-03 5.282086785882711411e-03
1.780174672603607178e-02 4.856649786233901978e-03 2.205318585038185120e-02 1.161104999482631683e-03 1.588456705212593079e-02
-7.870772853493690491e-03 -1.773034594953060150e-02 1.026712823659181595e-02 -1.174137741327285767e-02 -1.413888484239578247e-02
-2.735318616032600403e-02 4.575569182634353638e-03 -2.167841233313083649e-02 -2.616942673921585083e-02 7.314842194318771362e-03
-2.277740743011236191e-03 -5.689583718776702881e-03 -7.106068544089794159e-03 1.828212756663560867e-03 1.785190310329198837e-03
3.722591698169708252e-02 4.098214581608772278e-02 6.901679560542106628e-03 6.604614667594432831e-03 2.376236580312252045e-02
2.919166162610054016e-02 2.358805760741233826e-02 4.624755587428808212e-03 2.107029408216476440e-02 1.555646397173404694e-02
-2.632252499461174011e-02 1.233156770467758179e-03 -2.013161964714527130e-02 -2.105785347521305084e-02 9.149871766567230225e-03
1.476762816309928894e-03 -2.208137698471546173e-02 -2.234919741749763489e-02 8.580384775996208191e-03 1.105595659464597702e-02
-1.202441193163394928e-02 -1.218620687723159790e-02 5.081275012344121933e-03 6.715456955134868622e-03 7.921934127807617188e-03
-4.059524834156036377e-02 -1.437068171799182892e-02 1.674924418330192566e-02 1.249438244849443436e-02 6.265981588512659073e-03
-3.022624552249908447e-02 6.949432194232940674e-03 -1.798024028539657593e-02 -1.108388509601354599e-02 -1.766322180628776550e-02
1.587316393852233887e-02 2.368604578077793121e-02 2.200783044099807739e-02 2.480881102383136749e-02 -2.848858479410409927e-03
1.325921155512332916e-02 1.081851031631231308e-02 1.074987743049860001e-02 -4.395092837512493134e-03 8.132306858897209167e-03
-6.408023182302713394e-03 -6.277118343859910965e-03 5.846652667969465256e-03 -5.456828977912664413e-03 -2.195748267695307732e-03
-1.447340287268161774e-02 4.141087643802165985e-03 -1.075079757720232010e-02 -6.861755624413490295e-03 5.601235199719667435e-03
3.756919410079717636e-03 6.233065389096736908e-03 4.611083772033452988e-03 1.223927130922675133e-03 2.207320882007479668e-03
6.993854884058237076e-03 5.727123003453016281e-03 1.390688703395426273e-03 2.901666332036256790e-03 -1.600246760062873363e-03
-4.737892188131809235e-03 3.733715973794460297e-03 -3.241925267502665520e-03 6.094015669077634811e-03 -1.374713261611759663e-03
2.804652787744998932e-03 -1.085129380226135254e-02 1.993615180253982544e-03 -8.732392452657222748e-03 7.034616544842720032e-03
-2.122281491756439209e-02 -2.556185703724622726e-03 -1.668396405875682831e-02 1.012335717678070068e-02 -1.024136599153280258e-02
-3.887672722339630127e-02 -4.184146970510482788e-02 4.924356937408447266e-03 -3.228797763586044312e-02 2.604114264249801636e-02
-6.491563282907009125e-03 1.740472158417105675e-03 -5.893451161682605743e-03 4.987437278032302856e-03 1.965800765901803970e-04
1.365731935948133469e-03 -2.997344126924872398e-03 7.706265896558761597e-04 -1.912833889946341515e-03 2.505945041775703430e-03
-1.542486436665058136e-02 -4.228610079735517502e-03 -1.224081963300704956e-02 3.310144878923892975e-03 9.715287014842033386e-03
-3.708153963088989258e-03 -4.159703385084867477e-03 1.261695288121700287e-03 2.167130354791879654e-03 2.269665012136101723e-03
3.238168731331825256e-02 5.014206282794475555e-03 -1.495867036283016205e-03 2.224941737949848175e-03 1.033728104084730148e-02
-2.255178056657314301e-03 -2.708509098738431931e-03 -9.884778410196304321e-05 -9.304680861532688141e-03 1.826190389692783356e-03
-1.636195927858352661e-02 5.408143624663352966e-03 -2.121346443891525269e-02 5.070580169558525085e-03 -1.473014149814844131e-02
-1.614231616258621216e-03 -2.031670510768890381e-02 3.244346939027309418e-03 -1.626628637313842773e-02 8.983502164483070374e-03
-1.477817725390195847e-02 7.035778835415840149e-04 -1.199795864522457123e-02 3.488396527245640755e-03 1.187270041555166245e-03
2.401833655312657356e-03 8.224771358072757721e-03 5.419319495558738708e-05 2.949557499960064888e-03 3.043575212359428406e-03
1.437296904623508453e-02 -1.211075577884912491e-03 9.636865928769111633e-03 7.445665076375007629e-03 -5.232444964349269867e-04
1.289438176900148392e-02 2.802779711782932281e-02 2.687704749405384064e-02 3.001128323376178741e-03 1.737927645444869995e-02
2.081332355737686157e-02 1.933320984244346619e-02 3.702215384691953659e-03 1.677434332668781281e-02 -6.965491920709609985e-04
-4.345681052654981613e-03 2.467664424329996109e-03 -4.149141255766153336e-03 3.013335168361663818e-03 3.423167858272790909e-03
1.502085011452436447e-03 -2.488410100340843201e-03 4.289742792025208473e-04 3.169308649376034737e-03 -1.378032611683011055e-03
-2.895904332399368286e-02 -1.203536428511142731e-02 3.191363997757434845e-03 -2.034681104123592377e-02 1.151196751743555069e-02
-7.836871780455112457e-03 4.156423732638359070e-03 -6.001107860356569290e-03 6.518285255879163742e-03 -2.327322494238615036e-03
