f
5.417735699247847
4.213348557824483
3.9979001806298387
5.030254220900496
5.728631867870973
6.542653826535487
6.463938047579878
7.090000152587891
7.090000152587891
7.090000152587891
7.090000152587891
7.090000152587891
6.879810709521282
6.773000157345708
6.017165060955286
6.0122024685444195
5.684255150061525
5.736880573744317
5.48175684164067
5.456160711041277
5.294310690729992
5.048401512220241
4.640687519839133
4.949216697985486
4.992150834054763
5.371218444876682
4.7025658054275405
4.609506897023367
4.42477593631174
4.850381227138437
4.041506107463119
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.920000076293945
3.9696650541567546
3.920000076293945
3.920000076293945
3.920000076293945
4.013606954105423
4.378148421292976
4.756354162881367
5.155418405804338
4.410421407717166
4.152370341969228
4.4782306292612395
4.800469820460868
4.453552163545945
4.324815659746888
4.140715255710544
4.532905011992278
4.790975840994751
4.79667051724665
4.698397583191439
4.454351379552175
4.696559839940313
4.684557257278123
4.594263823102091
4.417820034316783
4.424044453731475
4.400929091676313
4.453588586944128
4.406012685310022
4.359447294072333
4.260507435624517
4.406814693921729
4.28810044747344
4.762956724948348
4.61095547520427
4.541200617758827
4.46730014472801
4.333679299740188
4.51634882935435
4.446290764716845
4.345195393712675
4.195086614449399
4.311100504394038
4.194436218340451
4.71138052687241
4.600911853827138
4.473124768143274
4.333625923831087
4.2216669948078565
4.111115658070693
3.9972244021164207
4.1534383624910864
4.592209693051209
4.297911160670844
4.09908897960756
4.323945285453808
4.153422606897335
4.197900929260067
4.031538140803889
4.4907077685528
4.330298579804431
4.178173572863601
4.637652090462388
4.470994594293806
4.339281368400739
4.259115288149858
4.707461723495889
4.546230560667394
4.969744800413434
4.348898419822629
4.108799120782546
4.468435202510619
4.198962056454359
4.36575182628964
4.194558186460719
3.9670521421661515
4.3425857319220675
4.22099817602748
4.039344050603659
3.920000076293945
4.183270862477379
4.3694157081771445
4.247428776036577
4.0830894743807935
3.920000076293945
4.309429390165353
4.155196077386273
3.966348318918916
3.920000076293945
4.237000083797046
4.342753421711901
4.233247184818611
4.10942350300598
3.9698319317740616
4.1790548005763215
4.599659777891228
4.4512447173941725
4.296354250516268
4.092212924905226
4.490980110607516
4.298959153725552
4.759884772087486
4.189429785457045
3.9551778691923816
4.223367777670809
4.010598801856358
3.920000076293945
4.17174204198263
4.334814883315722
4.159921389073425
3.920000076293945
4.256506400295335
4.348850655779993
4.236909344323281
4.105025905285922
3.920000076293945
4.260037218747134
4.207465617554177
4.565723594166348
4.527847064349616
4.439465250105182
4.268301338530598
4.3417703608028
4.2391447808505855
4.130556376400007
4.014269937138489
4.282710605060612
4.7897092063131135
4.685621110615797
4.576693196008464
4.1469631622154814
4.575653042399626
5.021701443702488
4.865701548601334
4.40537668554921
4.276827194459396
4.742179573573734
5.198772391130872
4.6890521643022
4.579857386467754
4.397066297041401
4.789558615598829
5.164216248895839
4.775323525039711
4.755913441742827
4.647249657222957
5.081289196739943
4.862150400032933
4.884378810642268
4.789419641471204
5.180076827944012
4.906272727126787
4.95230290189447
4.893981609927548
4.742426805971914
5.106135843872054
4.88534762330383
4.920754860809408
4.844237626651894
4.660438608342659
4.727189015301936
4.767609600094053
4.7591486170438575
4.68969456560923
4.6780807788511005
4.713705721123502
4.720515125614125
4.683683565754422
4.593652827448482
4.598588568557879
4.592329903748948
4.556548577049578
4.449225597021569
4.435095911275178
4.996585077250259
4.957355571177097
4.486884335177619
4.381312730636026
4.861066257832606
5.330033668029837
4.930408103941566
4.844702430383222
4.647879719702269
5.024636821791227
4.828129220127995
4.860549080695314
4.715658228928218
4.475214003026827
4.749326192401327
4.750764608870023
4.679439596389007
4.521571547661179
4.582428363876808
4.539617340855747
4.446395813950679
4.303336406101282
4.300747881204636
4.818323023017348
4.704856442064722
4.609846923153851
4.283131235175576
4.125142942672336
4.591329966133793
5.036954932146024
4.427836843033838
4.247322185595297
