-2.429473679512739182e-03 4.414068534970283508e-04 4.126489162445068359e-03 5.767093040049076080e-03 5.344581324607133865e-03
-4.268724471330642700e-03 -8.625490590929985046e-04 4.964682273566722870e-03 5.749415140599012375e-03 5.241091363131999969e-03
-2.823462709784507751e-03 -1.129410229623317719e-04 4.689154215157032013e-03 5.356811918318271637e-03 5.035263486206531525e-03
-3.658982459455728531e-03 -7.948582060635089874e-04 4.144550766795873642e-03 4.765518940985202789e-03 4.447027109563350677e-03
-3.124826587736606598e-03 -6.475187838077545166e-04 3.666258417069911957e-03 4.225240554660558701e-03 4.037474282085895538e-03
-3.337130416184663773e-03 -9.850170463323593140e-04 3.158523235470056534e-03 3.683273214846849442e-03 3.528308123350143433e-03
-3.121368354186415672e-03 -9.174854494631290436e-04 2.985898405313491821e-03 3.552342765033245087e-03 3.539941273629665375e-03
-3.462681779637932777e-03 -1.242235768586397171e-03 2.574030309915542603e-03 3.141386900097131729e-03 3.160809632390737534e-03
-3.422527574002742767e-03 -1.318697351962327957e-03 2.248981269076466560e-03 2.786612370982766151e-03 2.854189835488796234e-03
-3.014014801010489464e-03 -1.155574340373277664e-03 2.032182179391384125e-03 2.577920909970998764e-03 2.780809532850980759e-03
-3.082032781094312668e-03 -1.322746276855468750e-03 1.678172498941421509e-03 2.209187019616365433e-03 2.480598166584968567e-03
-3.548351349309086800e-03 -1.723658526316285133e-03 1.320768380537629128e-03 1.824143808335065842e-03 2.060364466160535812e-03
-3.554347669705748558e-03 -1.718404702842235565e-03 1.420999877154827118e-03 1.972671365365386009e-03 2.256827428936958313e-03
-3.716329112648963928e-03 -1.914583612233400345e-03 1.209113514050841331e-03 1.711805583909153938e-03 1.961461268365383148e-03
-4.255429841578006744e-03 -2.242308342829346657e-03 1.283091958612203598e-03 1.893717562779784203e-03 2.199919661507010460e-03
-4.947619512677192688e-03 -2.768491860479116440e-03 1.062697265297174454e-03 1.702561974525451660e-03 1.984169241040945053e-03
-5.090244114398956299e-03 -2.846144372597336769e-03 1.132312696427106857e-03 1.812161877751350403e-03 2.128750551491975784e-03
-5.183243192732334137e-03 -2.873311284929513931e-03 1.227966509759426117e-03 2.000112552195787430e-03 2.367090899497270584e-03
-4.557776264846324921e-03 -2.458162372931838036e-03 1.312884502112865448e-03 2.031946089118719101e-03 2.412721049040555954e-03
-5.268160719424486160e-03 -1.835919916629791260e-03 1.159381587058305740e-03 1.995739992707967758e-03 2.407809253782033920e-03
-5.629388615489006042e-03 -1.865021418780088425e-03 1.391755416989326477e-03 2.396809402853250504e-03 2.866670954972505569e-03
-5.378890316933393478e-03 -1.593118300661444664e-03 1.650744816288352013e-03 2.722457982599735260e-03 3.191018477082252502e-03
-4.385741427540779114e-03 -1.187577610835433006e-03 1.591811655089259148e-03 2.496904460713267326e-03 2.912173978984355927e-03
-4.240015055984258652e-03 -1.118805492296814919e-03 1.604313030838966370e-03 2.494123764336109161e-03 2.911767922341823578e-03
-4.638274200260639191e-03 -1.375137595459818840e-03 1.425539609044790268e-03 2.326888265088200569e-03 2.681703073903918266e-03
-4.661951214075088501e-03 -1.301502110436558723e-03 1.622045878320932388e-03 2.578240353614091873e-03 3.081380156800150871e-03
