2.375415192920249940e-01 2.574750963456686192e-01 2.574750963456686192e-01 2.574750963456686192e-01 2.574750963456686192e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.574750963456686192e-01 2.574750963456686192e-01 2.574750963456686192e-01 2.574750963456686192e-01 2.574750963456686192e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.574750963456686192e-01 2.574750963456686192e-01 2.574750963456686192e-01 2.574750963456686192e-01 2.574750963456686192e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.574750963456686192e-01 2.574750963456686192e-01 2.574750963456686192e-01 2.574750963456686192e-01 2.574750963456686192e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.574750963456686192e-01 2.574750963456686192e-01 2.574750963456686192e-01 2.574750963456686192e-01 2.574750963456686192e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.921107464558990799e-02
2.574750963456686192e-01 2.574750963456686192e-01 2.574750963456686192e-01 2.574750963456686192e-01 2.574750963456686192e-01 0.000000000000000000e+00 2.921107464558990799e-02 4.390542491725606816e-02
2.574750963456686192e-01 2.574750963456686192e-01 2.574750963456686192e-01 2.574750963456686192e-01 2.607973525872060994e-01 2.921107464558990799e-02 4.390542491725606816e-02 7.272703183645579106e-02
2.574750963456686192e-01 2.574750963456686192e-01 2.574750963456686192e-01 2.607973525872060994e-01 2.607973525872060994e-01 4.390542491725606816e-02 7.272703183645579106e-02 1.021339187042182711e-01
2.574750963456686192e-01 2.574750963456686192e-01 2.607973525872060994e-01 2.607973525872060994e-01 2.607973525872060994e-01 7.272703183645579106e-02 1.021339187042182711e-01 1.308036624398251357e-01
2.574750963456686192e-01 2.607973525872060994e-01 2.607973525872060994e-01 2.607973525872060994e-01 2.607973525872060994e-01 1.021339187042182711e-01 1.308036624398251357e-01 1.506576511936835172e-01
2.607973525872060994e-01 2.607973525872060994e-01 2.607973525872060994e-01 2.607973525872060994e-01 2.607973525872060994e-01 1.308036624398251357e-01 1.506576511936835172e-01 1.807598392625035522e-01
2.607973525872060994e-01 2.607973525872060994e-01 2.607973525872060994e-01 2.607973525872060994e-01 2.607973525872060994e-01 1.506576511936835172e-01 1.807598392625035522e-01 2.035604398279532434e-01
2.607973525872060994e-01 2.607973525872060994e-01 2.607973525872060994e-01 2.607973525872060994e-01 2.607973525872060994e-01 1.807598392625035522e-01 2.035604398279532434e-01 2.320878228571625346e-01
2.607973525872060994e-01 2.607973525872060994e-01 2.607973525872060994e-01 2.607973525872060994e-01 2.607973525872060994e-01 2.035604398279532434e-01 2.320878228571625346e-01 2.604149247046196880e-01
2.607973525872060994e-01 2.607973525872060994e-01 2.607973525872060994e-01 2.607973525872060994e-01 2.560758695999263979e-01 2.320878228571625346e-01 2.604149247046196880e-01 2.894393013683793092e-01
2.607973525872060994e-01 2.607973525872060994e-01 2.607973525872060994e-01 2.560758695999263979e-01 2.520629719725881457e-01 2.604149247046196880e-01 2.894393013683793092e-01 3.185690081260550421e-01
2.607973525872060994e-01 2.607973525872060994e-01 2.560758695999263979e-01 2.520629719725881457e-01 2.458471995002873833e-01 2.894393013683793092e-01 3.185690081260550421e-01 3.469779772883612168e-01
2.607973525872060994e-01 2.560758695999263979e-01 2.520629719725881457e-01 2.458471995002873833e-01 2.458471995002873833e-01 3.185690081260550421e-01 3.469779772883612168e-01 3.732692300400271002e-01
2.560758695999263979e-01 2.520629719725881457e-01 2.458471995002873833e-01 2.458471995002873833e-01 2.458471995002873833e-01 3.469779772883612168e-01 3.732692300400271002e-01 4.020336362036732170e-01
2.520629719725881457e-01 2.458471995002873833e-01 2.458471995002873833e-01 2.458471995002873833e-01 2.458471995002873833e-01 3.732692300400271002e-01 4.020336362036732170e-01 4.306863148394824981e-01
2.458471995002873833e-01 2.458471995002873833e-01 2.458471995002873833e-01 2.458471995002873833e-01 2.458471995002873833e-01 4.020336362036732170e-01 4.306863148394824981e-01 4.518363525033269879e-01
2.458471995002873833e-01 2.458471995002873833e-01 2.458471995002873833e-01 2.458471995002873833e-01 2.458471995002873833e-01 4.306863148394824981e-01 4.518363525033269879e-01 4.724484154156012861e-01
2.458471995002873833e-01 2.458471995002873833e-01 2.458471995002873833e-01 2.458471995002873833e-01 2.458471995002873833e-01 4.518363525033269879e-01 4.724484154156012861e-01 4.724484154156012861e-01
2.458471995002873833e-01 2.458471995002873833e-01 2.458471995002873833e-01 2.458471995002873833e-01 2.458471995002873833e-01 4.724484154156012861e-01 4.724484154156012861e-01 5.000044734977822092e-01
2.458471995002873833e-01 2.458471995002873833e-01 2.458471995002873833e-01 2.458471995002873833e-01 2.790697619156625175e-01 4.724484154156012861e-01 5.000044734977822092e-01 5.282203205185310724e-01
2.458471995002873833e-01 2.458471995002873833e-01 2.458471995002873833e-01 2.790697619156625175e-01 2.790697619156625175e-01 5.000044734977822092e-01 5.282203205185310724e-01 5.270749556172356076e-01
2.458471995002873833e-01 2.458471995002873833e-01 2.790697619156625175e-01 2.790697619156625175e-01 2.790697619156625175e-01 5.282203205185310724e-01 5.270749556172356076e-01 5.410425182497197172e-01
2.458471995002873833e-01 2.790697619156625175e-01 2.790697619156625175e-01 2.790697619156625175e-01 2.790697619156625175e-01 5.270749556172356076e-01 5.410425182497197172e-01 5.417337634647800826e-01
2.790697619156625175e-01 2.790697619156625175e-01 2.790697619156625175e-01 2.790697619156625175e-01 2.790697619156625175e-01 5.410425182497197172e-01 5.417337634647800826e-01 5.409508783256127273e-01
2.790697619156625175e-01 2.790697619156625175e-01 2.790697619156625175e-01 2.790697619156625175e-01 2.790697619156625175e-01 5.417337634647800826e-01 5.409508783256127273e-01 5.369191148373620992e-01
2.790697619156625175e-01 2.790697619156625175e-01 2.790697619156625175e-01 2.790697619156625175e-01 2.790697619156625175e-01 5.409508783256127273e-01 5.369191148373620992e-01 5.369191148373620992e-01
2.790697619156625175e-01 2.790697619156625175e-01 2.790697619156625175e-01 2.790697619156625175e-01 2.790697619156625175e-01 5.369191148373620992e-01 5.369191148373620992e-01 5.478259815078123651e-01
2.790697619156625175e-01 2.790697619156625175e-01 2.790697619156625175e-01 2.790697619156625175e-01 2.790697619156625175e-01 5.369191148373620992e-01 5.478259815078123651e-01 5.478259815078123651e-01
2.790697619156625175e-01 2.790697619156625175e-01 2.790697619156625175e-01 2.790697619156625175e-01 2.790697619156625175e-01 5.478259815078123651e-01 5.478259815078123651e-01 5.484846488633010608e-01
2.790697619156625175e-01 2.790697619156625175e-01 2.790697619156625175e-01 2.790697619156625175e-01 2.674419046746995821e-01 5.478259815078123651e-01 5.484846488633010608e-01 5.555106014727752006e-01
2.790697619156625175e-01 2.790697619156625175e-01 2.790697619156625175e-01 2.674419046746995821e-01 2.674419046746995821e-01 5.484846488633010608e-01 5.555106014727752006e-01 5.568097716184896573e-01
2.790697619156625175e-01 2.790697619156625175e-01 2.674419046746995821e-01 2.674419046746995821e-01 2.674419046746995821e-01 5.555106014727752006e-01 5.568097716184896573e-01 5.531637426482274300e-01
2.790697619156625175e-01 2.674419046746995821e-01 2.674419046746995821e-01 2.674419046746995821e-01 2.674419046746995821e-01 5.568097716184896573e-01 5.531637426482274300e-01 5.468386851301377805e-01
2.674419046746995821e-01 2.674419046746995821e-01 2.674419046746995821e-01 2.674419046746995821e-01 2.674419046746995821e-01 5.531637426482274300e-01 5.468386851301377805e-01 5.403614848614654020e-01
2.674419046746995821e-01 2.674419046746995821e-01 2.674419046746995821e-01 2.674419046746995821e-01 2.674419046746995821e-01 5.468386851301377805e-01 5.403614848614654020e-01 5.352674858778071476e-01
2.674419046746995821e-01 2.674419046746995821e-01 2.674419046746995821e-01 2.674419046746995821e-01 2.674419046746995821e-01 5.403614848614654020e-01 5.352674858778071476e-01 5.387893071667135825e-01
2.674419046746995821e-01 2.674419046746995821e-01 2.674419046746995821e-01 2.674419046746995821e-01 2.674419046746995821e-01 5.352674858778071476e-01 5.387893071667135825e-01 5.321559059571564498e-01
2.674419046746995821e-01 2.674419046746995821e-01 2.674419046746995821e-01 2.674419046746995821e-01 2.960300798190529936e-01 5.387893071667135825e-01 5.321559059571564498e-01 5.263617696320491701e-01
2.674419046746995821e-01 2.674419046746995821e-01 2.674419046746995821e-01 2.960300798190529936e-01 3.504983899219745180e-01 5.321559059571564498e-01 5.263617696320491701e-01 5.291105354490528434e-01
2.674419046746995821e-01 2.674419046746995821e-01 2.960300798190529936e-01 3.504983899219745180e-01 3.504983899219745180e-01 5.263617696320491701e-01 5.291105354490528434e-01 5.345215934106837263e-01
2.674419046746995821e-01 2.960300798190529936e-01 3.504983899219745180e-01 3.504983899219745180e-01 3.504983899219745180e-01 5.291105354490528434e-01 5.345215934106837263e-01 5.364432518274122597e-01
2.960300798190529936e-01 3.504983899219745180e-01 3.504983899219745180e-01 3.504983899219745180e-01 3.504983899219745180e-01 5.345215934106837263e-01 5.364432518274122597e-01 5.375260750996239123e-01
3.504983899219745180e-01 3.504983899219745180e-01 3.504983899219745180e-01 3.504983899219745180e-01 3.504983899219745180e-01 5.364432518274122597e-01 5.375260750996239123e-01 5.387590356482899745e-01
3.504983899219745180e-01 3.504983899219745180e-01 3.504983899219745180e-01 3.504983899219745180e-01 3.504983899219745180e-01 5.375260750996239123e-01 5.387590356482899745e-01 5.387590356482899745e-01
3.504983899219745180e-01 3.504983899219745180e-01 3.504983899219745180e-01 3.504983899219745180e-01 3.504983899219745180e-01 5.387590356482899745e-01 5.387590356482899745e-01 5.349403787246203024e-01
3.504983899219745180e-01 3.504983899219745180e-01 3.504983899219745180e-01 3.504983899219745180e-01 3.504983899219745180e-01 5.387590356482899745e-01 5.349403787246203024e-01 5.342961648556019405e-01
3.504983899219745180e-01 3.504983899219745180e-01 3.504983899219745180e-01 3.504983899219745180e-01 3.504983899219745180e-01 5.349403787246203024e-01 5.342961648556019405e-01 5.265699956179730190e-01
3.504983899219745180e-01 3.504983899219745180e-01 3.504983899219745180e-01 3.504983899219745180e-01 3.504983899219745180e-01 5.342961648556019405e-01 5.265699956179730190e-01 5.307997852875242506e-01
3.504983899219745180e-01 3.504983899219745180e-01 3.504983899219745180e-01 3.504983899219745180e-01 3.189369160229496569e-01 5.265699956179730190e-01 5.307997852875242506e-01 5.300266720399363640e-01
3.504983899219745180e-01 3.504983899219745180e-01 3.504983899219745180e-01 3.189369160229496569e-01 3.189369160229496569e-01 5.307997852875242506e-01 5.300266720399363640e-01 5.300266720399363640e-01
3.504983899219745180e-01 3.504983899219745180e-01 3.189369160229496569e-01 3.189369160229496569e-01 3.189369160229496569e-01 5.300266720399363640e-01 5.300266720399363640e-01 5.303825913977376905e-01
3.504983899219745180e-01 3.189369160229496569e-01 3.189369160229496569e-01 3.189369160229496569e-01 3.189369160229496569e-01 5.300266720399363640e-01 5.303825913977376905e-01 5.310994324352545926e-01
3.189369160229496569e-01 3.189369160229496569e-01 3.189369160229496569e-01 3.189369160229496569e-01 3.189369160229496569e-01 5.303825913977376905e-01 5.310994324352545926e-01 5.317090913353418324e-01
3.189369160229496569e-01 3.189369160229496569e-01 3.189369160229496569e-01 3.189369160229496569e-01 3.189369160229496569e-01 5.310994324352545926e-01 5.317090913353418324e-01 5.317090913353418324e-01
