t,wfs
0.0,1.399999976158142
0.0007631778717041016,1.399999976158142
0.004814624786376953,1.399999976158142
0.00864720344543457,1.399999976158142
0.012535810470581055,1.399999976158142
0.016529083251953125,1.399999976158142
0.02038884162902832,1.399999976158142
0.02459406852722168,1.399999976158142
0.028666257858276367,1.399999976158142
0.03254127502441406,1.399999976158142
0.0364077091217041,1.399999976158142
0.04036521911621094,1.399999976158142
0.04480147361755371,1.399999976158142
0.04872608184814453,1.399999976158142
0.0525507926940918,1.399999976158142
0.05641317367553711,1.399999976158142
0.06035256385803223,1.399999976158142
0.06482672691345215,1.399999976158142
0.06903314590454102,1.399999976158142
0.07346200942993164,1.399999976158142
0.0764915943145752,1.399999976158142
0.08078479766845703,1.399999976158142
0.08440518379211426,1.399999976158142
0.08851790428161621,1.399999976158142
0.09252476692199707,1.399999976158142
0.09665822982788086,1.399999976158142
0.10077476501464844,1.399999976158142
0.10464310646057129,1.399999976158142
0.10880589485168457,1.399999976158142
0.11278080940246582,1.399999976158142
0.11679983139038086,1.399999976158142
0.12087821960449219,1.399999976158142
0.12486624717712402,1.399999976158142
0.12878966331481934,1.399999976158142
0.13235998153686523,1.399999976158142
0.13687586784362793,1.399999976158142
0.14032888412475586,1.399999976158142
0.14478397369384766,1.399999976158142
0.1487901210784912,1.399999976158142
0.1528027057647705,1.399999976158142
0.1568584442138672,1.399999976158142
0.16087770462036133,1.399999976158142
0.1647341251373291,1.399999976158142
0.16866278648376465,1.399999976158142
0.17258834838867188,1.399999976158142
0.17676997184753418,1.399999976158142
0.18045973777770996,1.399999976158142
0.18436384201049805,1.399999976158142
0.1883256435394287,1.399999976158142
0.19227266311645508,1.399999976158142
0.19631123542785645,1.399999976158142
0.20075368881225586,1.399999976158142
0.2046647071838379,1.399999976158142
0.20890426635742188,1.399999976158142
0.2125086784362793,1.399999976158142
0.2164614200592041,1.399999976158142
0.2205212116241455,1.399999976158142
0.224442720413208,1.399999976158142
0.22836065292358398,1.399999976158142
0.23228669166564941,1.399999976158142
0.2363433837890625,1.399999976158142
0.24079561233520508,1.399999976158142
