t,w
2.3989477157592773,3.1784017086029053
2.5022308826446533,3.222010612487793
2.601506471633911,3.2654871940612793
2.6994638442993164,3.308405637741089
2.7973201274871826,3.3508238792419434
2.8997719287872314,3.3926665782928467
2.998868465423584,3.433897018432617
3.0975208282470703,3.4744861125946045
3.198883056640625,3.5144262313842773
3.299452066421509,3.5535428524017334
3.3967669010162354,3.591094970703125
3.5180611610412598,3.6272740364074707
3.6032958030700684,3.6620211601257324
3.702763795852661,3.695338249206543
3.7986998558044434,3.72725248336792
3.900028944015503,3.7578063011169434
3.998476982116699,3.7870352268218994
4.101607322692871,3.8149821758270264
4.200063228607178,3.8416903018951416
4.296602725982666,3.867199420928955
4.397059679031372,3.8915562629699707
4.498453140258789,3.914797782897949
4.598353147506714,3.9369702339172363
4.701375246047974,3.9581117630004883
4.796942472457886,3.9782652854919434
4.902060270309448,3.9974701404571533
4.996994495391846,4.015762805938721
5.101070404052734,4.033193588256836
5.198889255523682,4.0498151779174805
5.294709920883179,4.065657138824463
5.400146007537842,4.080755710601807
5.5007312297821045,4.095143795013428
5.5971269607543945,4.10884952545166
5.698890209197998,4.121902942657471
5.798093557357788,4.134331226348877
5.896979093551636,4.146164417266846
5.999466896057129,4.157427787780762
6.099702596664429,4.1681437492370605
6.197248220443726,4.178338527679443
6.300519943237305,4.1880364418029785
6.400640487670898,4.197261810302734
6.493719816207886,4.206027030944824
6.596445798873901,4.214345455169678
6.698049306869507,4.222242832183838
6.800647735595703,4.229732990264893
6.8971405029296875,4.236837387084961
6.9988744258880615,4.2435760498046875
7.099414348602295,4.249968528747559
7.197010278701782,4.2560272216796875
7.293841361999512,4.2617692947387695
7.39547061920166,4.267213344573975
7.499942302703857,4.272372245788574
7.597252607345581,4.277261257171631
7.69842791557312,4.281893253326416
7.797381639480591,4.286283016204834
7.898860216140747,4.290441513061523
7.994653701782227,4.294382572174072
8.096005916595459,4.298112869262695
8.20242977142334,4.301646709442139
8.29484748840332,4.304993629455566
8.398750305175781,4.308163166046143
8.497456073760986,4.3111653327941895
8.592937469482422,4.31400728225708
8.70059084892273,4.316697120666504
8.798969984054565,4.319244861602783
8.894101858139038,4.321655750274658
8.994474649429321,4.323940277099609
9.096343517303467,4.326100826263428
9.195037126541138,4.328147888183594
9.299849271774292,4.330085754394531
9.394753694534302,4.331920146942139
9.49873161315918,4.333654880523682
9.596039772033691,4.335299015045166
9.696524381637573,4.336853504180908
9.79475712776184,4.338324069976807
9.89621877670288,4.339718341827393
9.992340564727783,4.341036796569824
10.096120834350586,4.342284202575684
10.200504302978516,4.343464374542236
10.30047059059143,4.344580173492432
10.397522687911987,4.345638275146484
10.498297929763794,4.3466362953186035
10.602604389190674,4.3475823402404785
10.698783159255981,4.348476409912109
10.801668405532837,4.349325180053711
10.897940874099731,4.350127220153809
10.996623039245605,4.350884914398193
11.093104839324951,4.351602554321289
11.193368911743164,4.352280139923096
11.297274351119995,4.352921962738037
11.392761468887329,4.3535284996032715
11.496344804763794,4.354104042053223
11.599459648132324,4.354647159576416
11.698275566101074,4.355162620544434
11.795373916625977,4.355650424957275
11.896663188934326,4.356112957000732
12.004517316818237,4.356548309326172
12.100276947021484,4.356963157653809
12.192720890045166,4.357351779937744
12.294952154159546,4.357720375061035
12.39319133758545,4.35806941986084
12.496038913726807,4.3583984375
12.595494985580444,4.358709335327148
12.697965860366821,4.359004020690918
12.793867826461792,4.359283924102783
12.89367961883545,4.3595476150512695
13.000648736953735,4.359796524047852
13.096527576446533,4.360032558441162
13.19461441040039,4.360255241394043
13.297165393829346,4.3604655265808105
13.39618730545044,4.360663890838623
13.49696683883667,4.360852241516113
13.594733238220215,4.361032009124756
13.698829889297485,4.361201763153076
13.792677402496338,4.361361026763916
13.894162654876709,4.361512184143066
13.99198293685913,4.361655235290527
14.093339443206787,4.361789703369141
14.19460153579712,4.361919403076172
14.29239535331726,4.36204195022583
14.393077850341797,4.362157344818115
14.495667457580566,4.362265586853027
14.59238862991333,4.362368106842041
14.695366621017456,4.362464904785156
14.79676103591919,4.362555980682373
14.894325017929077,4.362644195556641
14.991896152496338,4.362725734710693
15.09831166267395,4.362802982330322
15.193418741226196,4.3628764152526855
15.293907642364502,4.362947463989258
15.394811868667603,4.363012790679932
15.508535146713257,4.363076210021973
15.598662853240967,4.363134384155273
15.69578766822815,4.363192081451416
15.796263217926025,4.363243103027344
15.892908334732056,4.36329460144043
15.992644786834717,4.363343238830566
16.093147039413452,4.363389015197754
16.19430661201477,4.363430976867676
