t,wfs
0.0,1.399999976158142
3.552436828613281e-05,1.399999976158142
0.0036423206329345703,1.399999976158142
0.007016897201538086,1.399999976158142
0.010987997055053711,1.399999976158142
0.01504659652709961,1.399999976158142
0.01900625228881836,1.399999976158142
0.022977352142333984,1.399999976158142
0.027403593063354492,1.399999976158142
0.03142571449279785,1.399999976158142
0.03492116928100586,1.399999976158142
0.03978896141052246,1.399999976158142
0.043369293212890625,1.399999976158142
0.04748964309692383,1.399999976158142
0.051296234130859375,1.399999976158142
0.0553741455078125,1.399999976158142
0.05924057960510254,1.399999976158142
0.0633854866027832,1.399999976158142
0.06753396987915039,1.399999976158142
0.07104802131652832,1.399999976158142
0.07500958442687988,1.399999976158142
0.07909417152404785,1.399999976158142
0.08294010162353516,1.399999976158142
0.0874185562133789,1.399999976158142
0.09142398834228516,1.399999976158142
0.09538626670837402,1.399999976158142
0.09943008422851562,1.399999976158142
0.10335278511047363,1.399999976158142
0.10738205909729004,1.399999976158142
0.11136794090270996,1.399999976158142
0.115264892578125,1.399999976158142
0.11914396286010742,1.399999976158142
0.1230919361114502,1.399999976158142
0.12698936462402344,1.399999976158142
0.13114213943481445,1.399999976158142
0.13516020774841309,1.399999976158142
0.1391773223876953,1.399999976158142
0.14311838150024414,1.399999976158142
0.14726853370666504,1.399999976158142
0.1511704921722412,1.399999976158142
0.15513253211975098,1.399999976158142
0.15904736518859863,1.399999976158142
0.1628894805908203,1.399999976158142
0.16689682006835938,1.399999976158142
0.17141342163085938,1.399999976158142
0.17490386962890625,1.399999976158142
0.17890095710754395,1.399999976158142
0.18300342559814453,1.399999976158142
0.1873931884765625,1.399999976158142
0.19144105911254883,1.399999976158142
0.19527339935302734,1.399999976158142
0.19918060302734375,1.399999976158142
0.20323681831359863,1.399999976158142
0.20729470252990723,1.399999976158142
0.21146798133850098,1.399999976158142
0.21492433547973633,1.399999976158142
0.21938633918762207,1.399999976158142
0.22348475456237793,1.399999976158142
0.2281343936920166,1.399999976158142
0.23133516311645508,1.399999976158142
0.23539137840270996,1.399999976158142
0.2394099235534668,1.399999976158142
0.24319243431091309,1.399999976158142
0.2472233772277832,1.399999976158142
0.2513387203216553,1.399999976158142
0.2550318241119385,1.399999976158142
0.25911927223205566,1.399999976158142
0.2630627155303955,1.399999976158142
0.2670104503631592,1.399999976158142
0.27108216285705566,1.399999976158142
0.2750117778778076,1.399999976158142
0.2788722515106201,1.399999976158142
0.28295135498046875,1.399999976158142
0.2875077724456787,1.399999976158142
0.29135799407958984,1.399999976158142
0.2952995300292969,1.399999976158142
0.2991821765899658,1.399999976158142
0.3030996322631836,1.399999976158142
0.3072350025177002,1.399999976158142
0.31137919425964355,1.399999976158142
0.3151862621307373,1.399999976158142
0.31906962394714355,1.399999976158142
0.323195219039917,1.399999976158142
0.3271446228027344,1.399999976158142
0.33112382888793945,1.399999976158142
0.3351113796234131,1.399999976158142
0.33928918838500977,1.399999976158142
0.34359169006347656,1.399999976158142
0.34696531295776367,1.399999976158142
0.35117268562316895,1.399999976158142
0.3552510738372803,1.399999976158142
0.35941100120544434,1.399999976158142
0.36344194412231445,1.399999976158142
0.36742472648620605,1.399999976158142
0.3713400363922119,1.399999976158142
0.3754110336303711,1.399999976158142
0.3793332576751709,1.399999976158142
0.3833174705505371,1.399999976158142
0.38728809356689453,1.399999976158142
0.39130496978759766,1.399999976158142
0.39519476890563965,1.399999976158142
0.39906740188598633,1.399999976158142
0.40318751335144043,1.399999976158142
0.4072458744049072,1.399999976158142
0.4113025665283203,1.399999976158142
0.4152863025665283,1.399999976158142
0.41935276985168457,1.399999976158142
0.423419713973999,1.399999976158142
0.4273383617401123,1.399999976158142
0.4313640594482422,1.399999976158142
0.43523216247558594,1.399999976158142
0.4393620491027832,1.399999976158142
0.4431729316711426,1.399999976158142
0.44707226753234863,1.399999976158142
0.45099663734436035,1.399999976158142
0.4554879665374756,1.399999976158142
0.4591364860534668,1.399999976158142
0.46320295333862305,1.399999976158142
0.4672236442565918,1.399999976158142
0.4712700843811035,1.399999976158142
0.47522425651550293,1.399999976158142
0.4790170192718506,1.399999976158142
0.48317670822143555,1.399999976158142
0.4868905544281006,1.399999976158142
0.4909243583679199,1.399999976158142
0.49498915672302246,1.399999976158142
0.4994668960571289,1.399999976158142
0.5033879280090332,1.399999976158142
0.5073370933532715,1.399999976158142
0.5115091800689697,1.399999976158142
0.5154225826263428,1.399999976158142
0.5193471908569336,1.399999976158142
0.523442268371582,1.399999976158142
0.527334451675415,1.399999976158142
0.5313794612884521,1.399999976158142
0.5352904796600342,1.399999976158142
0.5394339561462402,1.399999976158142
0.5433554649353027,1.399999976158142
0.54762864112854,1.399999976158142
0.5512998104095459,1.399999976158142
0.555344820022583,1.399999976158142
0.5592014789581299,1.399999976158142
0.5631313323974609,1.399999976158142
0.5669476985931396,1.399999976158142
0.5714802742004395,1.399999976158142
0.5754039287567139,1.399999976158142
0.5792922973632812,1.399999976158142
0.5832781791687012,1.399999976158142
0.5872128009796143,1.399999976158142
0.591170072555542,1.399999976158142
0.5951893329620361,1.399999976158142
0.5990719795227051,1.399999976158142
0.6030764579772949,1.399999976158142
0.6070346832275391,1.399999976158142
0.6111648082733154,1.399999976158142
0.615264892578125,1.399999976158142
0.619192361831665,1.399999976158142
0.6232149600982666,1.399999976158142
0.627155065536499,1.399999976158142
