t,w
16.48403000831604,0.0
16.517558097839355,0.0
16.553131103515625,0.0
16.588762998580933,0.0
16.62483263015747,0.0
16.660570859909058,0.0
16.696528911590576,0.26823890093778835
16.732281923294067,0.4973898256563835
16.76810932159424,0.7697494099373765
16.8035626411438,0.7697494099373765
16.839599132537842,1.0591013217897816
16.875129222869873,1.3340137855627128
16.910440683364868,1.4238020529176862
16.94710063934326,1.679546640969244
16.98236107826233,1.9594967983862397
17.024936199188232,2.2392703639521994
17.068939208984375,2.4659059092966524
17.112587928771973,2.738279310946399
17.15645170211792,3.014905737781469
17.20055627822876,3.242214494668141
17.200895071029663,3.5170108897834935
17.244664669036865,3.815067340969247
17.26739525794983,4.041794516493081
17.308953285217285,4.281938815658466
17.356863975524902,4.554923753437675
17.405259370803833,4.811906343239968
17.448453426361084,4.820135894844218
17.449233770370483,4.867453422667661
17.492761611938477,4.827090247179688
17.517270803451538,5.101834163041284
17.564685583114624,5.102059296063384
17.608723402023315,5.116723877164957
17.652648448944092,5.308690001216156
17.700549602508545,5.263045044104836
17.70093297958374,5.206355063058277
17.744929790496826,5.2065719405126005
17.76864004135132,5.269114047536936
17.81257963180542,5.294207890533599
17.85271406173706,5.294207890533599
17.89656686782837,5.296358500336315
17.940762758255005,5.296358500336315
17.984434127807617,5.34782678008743
17.984888076782227,5.358768000497719
18.032631158828735,5.358768000497719
18.052982091903687,5.3464491648376065
18.09644079208374,5.417574155010067
18.14069676399231,5.385688849213843
18.184866666793823,5.312354094266747
18.22867465019226,5.36555340362954
18.27287793159485,5.36555340362954
18.273924589157104,5.399266850252585
18.316462993621826,5.43966981826373
18.339232444763184,5.4302219576515895
18.380454778671265,5.472851420065724
18.424524784088135,5.5099711843787365
18.47200345993042,5.54709094869175
18.51677966117859,5.600905552332901
18.564800024032593,5.721322742475173
18.565224647521973,5.8298708570461555
18.6087064743042,5.79548375148703
18.624731063842773,5.8455360747961755
18.664673328399658,5.889794168170735
18.7124080657959,5.96420505531051
18.760446786880493,6.031636572654002
18.80454134941101,6.105834002603585
18.805150508880615,6.180031432553168
18.84911298751831,6.23111700250775
18.874939441680908,6.383823770262523
18.916757106781006,6.55245092136802
18.96446132659912,6.605269543133547
19.012641668319702,6.661841829339969
19.06048822402954,6.705574151792191
19.060901880264282,6.845535030561291
19.104663133621216,6.893631333375162
19.124375104904175,6.942121925939361
19.16467595100403,6.982682036731805
19.208468198776245,7.016636397021157
19.252849102020264,7.073340114738128
19.296488285064697,7.109758170017297
19.34040141105652,7.2337479098994875
19.34060025215149,7.2641110115649
19.38862180709839,7.299290003333647
19.41007709503174,7.316759022100746
19.452394247055054,7.354228868260421
19.500608205795288,7.377972222926147
19.54505181312561,7.4017155775918715
19.592410564422607,7.435645279573901
19.592854738235474,7.454368224264495
19.640488147735596,7.478299358342322
19.66079831123352,7.5050283704700425
19.708555221557617,7.525173009794101
19.756203413009644,7.551468091484261
19.80044722557068,7.599139084404355
19.84430694580078,7.618780518626241
19.844606399536133,7.624917262576446
19.88847589492798,7.644951988296375
19.910766124725342,7.667855428350747
19.956477403640747,7.673613320993422
20.000584602355957,7.690216671537226
20.048343896865845,7.712516433930692
20.08854579925537,7.73552051309647
20.089091539382935,7.751097790375121
