t,w
11.833264827728271,0.0
11.866689920425415,0.0
11.903055429458618,0.0
11.93831491470337,0.0
11.973768472671509,0.0
12.010220289230347,0.0
12.044817209243774,0.14429890731450487
12.080351829528809,0.2725264250384018
12.116484880447388,0.5062929020663725
12.152398347854614,0.6489964261305424
12.18776249885559,0.7909547881210489
12.223742485046387,0.9355093855994912
12.261500597000122,1.090706098531124
12.294686317443848,1.3777282444615695
12.331474304199219,1.6311826363055506
12.373396873474121,1.7713672429707363
12.417142868041992,1.9218900606838951
12.462827682495117,2.154508254145773
12.505465269088745,2.3024773611483265
12.54970097541809,2.4641509844325857
12.550422191619873,2.7665104643904237
12.595294952392578,2.971802153508776
12.61612319946289,3.254033446203336
12.662553310394287,3.5371766423825193
12.70568299293518,3.7896435321394466
12.75412368774414,3.9323823906852438
12.798251152038574,3.8549924724154185
12.800139665603638,3.9646442716462227
12.841143131256104,3.9646442716462227
12.866687297821045,3.876718558356693
12.91327953338623,3.960714198951572
12.95751953125,3.960714198951572
13.008599996566772,4.014916758672173
13.053600788116455,4.014916758672173
13.054875373840332,4.046540882037947
13.09926986694336,4.123336353090216
13.118024826049805,3.992859140805652
13.157777070999146,3.992859140805652
13.205243110656738,3.906128771584442
13.250046730041504,3.9756351149449345
13.293233156204224,4.030993944309277
13.337422370910645,3.9894418933326983
13.338294506072998,4.065420329243674
13.380918741226196,4.061350309264817
13.402283430099487,4.061350309264817
13.445127725601196,3.957874403920982
13.493443965911865,3.940304013986264
13.537383079528809,3.940304013986264
13.585070371627808,3.8447870786510925
13.585700511932373,3.8447870786510925
13.62902021408081,3.757119478222013
13.652133703231812,3.678057831861746
13.69299030303955,3.7348248119715155
13.737288475036621,3.8776381794298023
13.781176567077637,3.8494812189780667
13.825143814086914,3.950375133883262
13.869070529937744,3.937488335312618
13.869476079940796,3.937488335312618
13.913297414779663,3.95675950010063
13.938036680221558,4.000132188237627
13.980889081954956,4.000132188237627
14.024905920028687,4.000132188237627
14.069154500961304,4.000132188237627
14.113183975219727,4.000132188237627
14.157820701599121,4.000132188237627
14.158739566802979,4.000132188237627
14.205089092254639,3.9977833980011144
14.223565101623535,3.9977833980011144
14.265064716339111,4.048879270762429
14.309176206588745,4.048879270762429
14.352861404418945,4.048879270762429
14.39697527885437,4.118031127692125
14.44113564491272,4.1382348296436176
14.44173526763916,4.173366053675383
14.485060214996338,4.2178835877214444
14.509170770645142,4.235044403373112
14.549293756484985,4.287186556368805
14.593202114105225,4.287186556368805
14.636870384216309,4.287186556368805
14.681549549102783,4.287186556368805
14.724987983703613,4.3368837404105225
14.72551155090332,4.3368837404105225
14.76960825920105,4.397743199882607
14.794718027114868,4.465662268570853
14.836818218231201,4.465662268570853
14.881300687789917,4.465662268570853
14.92499589920044,4.465662268570853
14.96906852722168,4.465662268570853
15.013227701187134,4.536951682898882
15.0135817527771,4.536951682898882
15.057112455368042,4.536951682898882
15.080829620361328,4.631075700543723
15.125628232955933,4.631075700543723
15.16894793510437,4.6924108018581645
15.213072776794434,4.7617475367022895
15.257210493087769,4.7617475367022895
15.301190614700317,4.7617475367022895
15.301732063293457,4.851787527451431
15.345010042190552,4.874353945387388
15.366191864013672,4.930232376667986
15.409008502960205,4.985647233314809
15.456903457641602,5.018099211259055
15.505308628082275,5.073469648907688
15.54902172088623,5.14916117656519
15.549434185028076,5.14916117656519
15.592800855636597,5.14916117656519
15.616349697113037,5.182800315446387
15.657699823379517,5.237813138247836
15.705056190490723,5.2817077419171925
15.748941421508789,5.315420548833351
15.79313349723816,5.342003334124547
15.837302923202515,5.429875485398236
15.837591171264648,5.429875485398236
15.881009578704834,5.4635830537781835
15.902297019958496,5.4635830537781835
15.944973468780518,5.4635830537781835
15.993403673171997,5.4635830537781835
16.037105321884155,5.5069439537361236
16.08104681968689,5.5069439537361236
16.08159875869751,5.5069439537361236
16.12555742263794,5.5069439537361236
16.15262722969055,5.514807324933978
16.19331979751587,5.479314725157318
16.241084814071655,5.471706205643407
16.285109281539917,5.471706205643407
16.33015012741089,5.471706205643407
16.373193979263306,5.470265076148494
16.373639822006226,5.44758300295128
16.417182445526123,5.408397431584981
16.438358783721924,5.369722456872669
16.48121190071106,5.369801253132977
16.52518892288208,5.360892884589324
16.569076776504517,5.386713772690558
16.612648725509644,5.3795242163212285
16.656787395477295,5.3795242163212285
16.65726065635681,5.3795242163212285
16.701111555099487,5.3832567373177636
16.723406553268433,5.382960986412985
16.76520872116089,5.3606900502799215
16.808822631835938,5.3324193318753395
16.852946996688843,5.3324193318753395
16.896928548812866,5.3324193318753395
16.941120862960815,5.3324193318753395
16.94158911705017,5.3324193318753395
16.98590588569641,5.3324193318753395
17.009535789489746,5.3324193318753395
17.05293846130371,5.315585422467776
17.09700584411621,5.315585422467776
17.14093542098999,5.315585422467776
17.185218811035156,5.309307955522526
17.22906994819641,5.309307955522526
17.229888200759888,5.271998342125483
17.272872924804688,5.248294874984037
17.29431939125061,5.214938076264599
17.3371798992157,5.214938076264599
17.38085103034973,5.214938076264599
17.42494559288025,5.214938076264599
17.46891760826111,5.214938076264599
17.51273822784424,5.211026138913331
17.5133957862854,5.480700751341756
17.5569269657135,5.727762103932778
17.580360174179077,5.9938741518027525
17.621100664138794,5.737497133652877
17.66481924057007,6.005133035845616
17.70950722694397,5.927962626870032
17.75300884246826,5.88734189978969
17.796947240829468,5.912626018951291
17.797303438186646,5.912626018951291
17.84095072746277,5.912626018951291
17.866331577301025,5.898896335920815
17.908977508544922,5.879177260016446
17.953089475631714,5.937032286661229
17.997653245925903,6.01273290083836
18.040956735610962,6.01273290083836
18.089068174362183,5.98879589654856
18.089522123336792,5.98879589654856
18.13255786895752,5.970858674530277
18.151981115341187,5.970858674530277
18.192954301834106,5.970858674530277
18.237428903579712,5.970858674530277
18.28075075149536,5.9570956348460795
18.325058460235596,6.213018821214352
18.37273383140564,6.469735961734844
18.373250722885132,6.467021433731252
18.421135187149048,6.467021433731252
18.437748432159424,6.46430690572766
18.48181676864624,6.461592377724068
18.528929233551025,6.220567204843229
18.569108486175537,5.971989608137183
18.61301827430725,5.745450106172813
18.65738344192505,6.040699309535026
18.657708406448364,5.775063776535103
18.705819368362427,5.884185208722031
18.7231547832489,5.916526844470151
18.765110969543457,5.890282761939858
18.809397220611572,5.887286249976745
18.852893590927124,5.886825692457495
18.89674687385559,5.799550452354552
18.94104242324829,5.799550452354552
18.94165539741516,5.799550452354552
18.98508882522583,5.716864795262266
19.009137392044067,5.738505771244774
19.04846477508545,5.760146747227281
19.093341588974,5.790468336329158
19.136921167373657,5.533209591433321
19.180961847305298,5.302967495856075
19.224891185760498,5.30853883342901
19.22537851333618,5.314940831993251
19.26908040046692,5.321675890098793
19.295328855514526,5.3213813556534
19.336856365203857,5.3213813556534
19.384811401367188,5.322604173644498
19.42898654937744,5.322604173644498
19.473580598831177,5.341232100416179
19.517305612564087,5.341232100416179
19.517843008041382,5.310821470977031
19.561259984970093,5.281185649128691
19.58044719696045,5.284212186998695
19.62108325958252,5.284212186998695
19.664916276931763,5.256672308230572
19.708974838256836,5.292675560921098
19.75325036048889,5.319491788079822
19.796947956085205,5.319491788079822
19.79740810394287,5.324438791056337
19.84083366394043,5.343340382665367
19.866501092910767,5.343340382665367
19.90883708000183,5.346926162316159
19.953596591949463,5.419407606712024
20.00092339515686,5.49188905110789
20.041162490844727,5.49188905110789
20.085214853286743,5.492688038845586
20.086031198501587,5.502430031657336
20.129137992858887,5.48051276124076
20.151673316955566,5.48051276124076
20.196852922439575,5.48727142042416
20.2410409450531,5.493199418616252
20.285231828689575,5.48606925476756
20.332971334457397,5.492052881715034
20.3333740234375,5.495020765129045
20.376906394958496,5.441180478434506
20.40238332748413,5.441180478434506
20.44529104232788,5.437375684243421
20.48906397819519,5.437375684243421
20.533161878585815,5.437375684243421
20.57728385925293,5.4654681407451156
20.625518321990967,5.4654681407451156
20.626243591308594,5.457896784887299
20.669304609298706,5.457896784887299
20.68788504600525,5.481978488449149
20.729156255722046,5.413468002906886
20.776926517486572,5.413468002906886
20.8212468624115,5.412140795515421
20.866085290908813,5.418166658420808
20.90895366668701,5.410237932693679
20.90945816040039,5.375588055673061
20.956987142562866,5.375588055673061
20.973515510559082,5.303440924310621
21.017091751098633,5.2228779718482805
21.061201572418213,5.203764970213671
21.10472273826599,5.184651968579064
21.149077653884888,5.184651968579064
21.1929874420166,5.184651968579064
21.193400382995605,5.173014910977422
21.237072706222534,5.173014910977422
21.259052515029907,5.173014910977422
21.301087617874146,5.173014910977422
21.346152544021606,5.229501220131187
21.389378309249878,5.271218729014012
21.433186531066895,5.276151060747343
21.48153305053711,5.293920752088361
21.481942892074585,5.293920752088361
21.529152154922485,5.261171906422064
21.54525375366211,5.230270448759963
21.584837436676025,5.202095207823728
21.63301992416382,5.217537396577471
21.67340922355652,5.217537396577471
21.717101335525513,5.217537396577471
21.761127948760986,5.253231130443547
21.76180338859558,5.278000104578589
21.805026054382324,5.3093208217816485
21.830482721328735,5.3093208217816485
21.87303638458252,5.3093208217816485
21.920816659927368,5.283988440477638
21.965168476104736,5.2258716506009675
22.013283014297485,5.2258716506009675
22.01391363143921,5.2248451177154855
22.06183123588562,5.2248451177154855
