t,w
11.8329408168793,4.17194146975354
11.8664410114288,2.9488887959352
11.9028449058533,2.97559065682867
11.938117980957,2.94435646983459
11.9735815525055,2.60402773395013
12.0099568367004,4.17133997608462
12.0446066856384,2.8859781462901
12.0801224708557,2.56455035447794
12.1162683963776,4.67532954055941
12.1520903110504,2.8540704812834
12.1875088214874,2.83916723981013
12.223402261734,2.89109194956885
12.261239528656,3.10393425863266
12.2943961620331,5.74044291860891
12.3312976360321,5.06908783687963
12.3730485439301,2.80369213330371
12.4169206619263,3.01045635426318
12.4625992774963,4.65236386923756
12.5051488876343,2.95938214005107
12.5493996143341,3.23347246568519
12.5502550601959,6.04718959915675
12.5950071811676,4.10583378236705
12.6158428192139,5.64462585389119
12.6624085903168,5.66286392358367
12.7054159641266,5.04933779513855
12.7538847923279,2.85477717091594
12.7997415065765,1.33817978089359
12.7999746799469,4.75758633909402
12.8408577442169,2.83019761106878
12.866329908371,2.91681527476881
12.9130964279175,4.53398329318097
12.9572939872742,0.05254869992025
13.0083742141724,3.92321843422214
13.0533714294434,5.37785268777223
13.0547647476196,3.52357441688434
13.0990808010101,4.63984367967805
13.1177742481232,3.13089867291763
13.157525062561,5.17078299732042
13.2050576210022,3.33448045245544
13.2498743534088,4.19381900051356
13.2929723262787,4.11763294155002
13.3372902870178,3.82132284970598
13.3381547927856,4.47895085827059
13.3807587623596,3.15207206610803
13.4020025730133,5.69065214211304
13.4448959827423,3.97767149228006
13.4930415153503,3.75442598367268
13.5371623039246,7.31938362137343
13.5848553180695,3.73428714718779
13.5855627059937,7.78904409561203
13.6288886070251,3.90951191500208
13.6517431735992,3.46810486793321
13.6927783489227,3.99011677311133
13.7371354103088,4.19444713005932
13.7809553146362,4.19444713005932
13.8249003887177,4.93469357287271
13.8689103126526,4.27624732176808
13.8693416118622,8.3892626152764
13.9129803180695,4.30864172998238
13.9378352165222,4.39102817962427
13.9805543422699,4.39102817962427
14.0246167182922,9.01043088871134
14.0688073635101,8.91110583432295
14.1128790378571,8.87827668725784
14.1575787067413,9.02823769596685
14.1585328578949,5.74041369479256
14.204874753952,4.5928678749478
14.223281621933,9.0201778689587
14.2648599147797,4.15281612814393
14.3089480400085,9.13102730300438
14.352611541748,9.35538211970691
14.3965930938721,4.71751759104936
14.4408378601074,4.59789303954343
14.4414908885956,4.82025742218531
14.4848206043243,4.71167353062723
14.5089130401611,4.82216717130393
14.5490293502808,4.19491512602188
14.5929822921753,0.0335872517337366
14.6366460323334,0.0335872517337366
14.6813063621521,0.0335872517337366
14.7247753143311,4.97161517311438
